Ship Name,Origin,Declared Destination,Year,Captain,Cargo,Origin Lat,Origin Lon,Dest Lat,Dest Lon
Victory,New York,Boston,1803,Lane,,40.7127281,-74.0060152,42.3554334,-71.060511
Margaret,New York,Boston,1803,Seymoure,47 hhds. molasses,40.7127281,-74.0060152,42.3554334,-71.060511
Tarantula,Boston,Demerara,1803,Taylor,,42.3554334,-71.060511,5.6294891,-58.3937764
British Queen,Boston,Windsor,1803,Carpenter,,42.3554334,-71.060511,42.2858536,-82.9780695
Lark,Boston,West-Indies,1803,Codsrey,,42.3554334,-71.060511,18.4,-75.0
John,Liverpool,New York,1803,Decosi,,53.4071991,-2.99168,40.7127281,-74.0060152
New York,Bourdeaux,New York,1803,Pela,,44.5867879,5.1342966,40.7127281,-74.0060152
Tryal,New Orleans,New York,1803,Hoyt,,29.9759983,-90.0782127,40.7127281,-74.0060152
Edward,Guadaloupe,New York,1803,Durand,,26.9095819,-101.4333638,40.7127281,-74.0060152
Columbia,Boston,Philadelphia,1803,Thatcher,,42.3554334,-71.060511,39.9527237,-75.1635262
Friends,Jamaica,Philadelphia,1803,Melcalf,,18.1850507,-77.3947693,39.9527237,-75.1635262
Camilla,Liverpool,Philadelphia,1803,Camilla,,53.4071991,-2.99168,39.9527237,-75.1635262
New Jersey,Bourdeaux,Philadelphia,1803,Adams,,44.5867879,5.1342966,39.9527237,-75.1635262
Charlotte,Lisbon,Baltimore,1803,Davidson,,38.7077507,-9.1365919,39.2908816,-76.610759
Brilliant,Boston,Baltimore,1803,Dennis,,42.3554334,-71.060511,39.2908816,-76.610759
Ann and Francis,Cadiz,Norfolk,1803,Carpenter,,36.5297438,-6.2928976,36.8493695,-76.2899539
Margaret,St. Thomas,Norfolk,1803,Herbert,,18.3429081,-64.9188997,36.8493695,-76.2899539
America,Liverpool,Boston,1803,Gardner,20 crates well assorted earthen ware; salt,53.4071991,-2.99168,42.3554334,-71.060511
Adventure,Halifax,Boston,1803,Butterworth,salt; salmon; mackerel; shadd; herring & dry fish,44.648618,-63.5859487,42.3554334,-71.060511
Pilgrim,Halifax,Boston,1803,Perry,,44.648618,-63.5859487,42.3554334,-71.060511
Nelly,Boston,Boston,1803,,,42.3554334,-71.060511,42.3554334,-71.060511
Forrester,New Bedford,Boston,1803,Haven,,41.6362152,-70.934205,42.3554334,-71.060511
Polly,Portsmouth,Boston,1803,Fernald,,50.800031,-1.0906023,42.3554334,-71.060511
Little Jane,Boston,West-Indies,1803,Harris,,42.3554334,-71.060511,18.4,-75.0
Mary,Boston,Halifax,1803,Huxford,,42.3554334,-71.060511,44.648618,-63.5859487
Thetis,Boston,St. Johns,1803,Harrington,,42.3554334,-71.060511,56.6922843,-60.9373185
Speedwell,Boston,Yarmouth,1803,Amero,,42.3554334,-71.060511,52.6071742,1.7314845
Polly,Boston,St. Johns,1803,Ferris,,42.3554334,-71.060511,56.6922843,-60.9373185
Traveller,Guadaloupe,Portland,1803,Motler,,26.9095819,-101.4333638,43.6573605,-70.2586618
Mary,Windsor,Portland,1803,Elizabeth,,42.2858536,-82.9780695,43.6573605,-70.2586618
Vandyck,Trinadad,Boston,1803,Adamson,,10.7466905,-61.0840075,42.3554334,-71.060511
Harmony,Martinico,Boston,1803,Adams,,46.1244198,9.2770489,42.3554334,-71.060511
Saucy Jack,St. Thomas,Boston,1803,Appleton,,18.3429081,-64.9188997,42.3554334,-71.060511
Mary,Cadiz,Boston,1803,Lombard,,36.5297438,-6.2928976,42.3554334,-71.060511
Swan,Rotterdam,Boston,1803,Prior,gin,51.9244424,4.47775,42.3554334,-71.060511
William,Trinadad,Boston,1803,Newhall,sugars; a quantity hhds. shooks,10.7466905,-61.0840075,42.3554334,-71.060511
Ann and Betsey,Jamaica,Boston,1803,Quinton,rum,18.1850507,-77.3947693,42.3554334,-71.060511
Federal George,Norfolk,Boston,1803,,"fresh Baltimore superfine and fine flour, in whole and half barrels",36.8493695,-76.2899539,42.3554334,-71.060511
Hannah,Demerara,Boston,1803,Farley,sugar,5.6294891,-58.3937764,42.3554334,-71.060511
Polly,Norfolk,Boston,1803,Bangs,,36.8493695,-76.2899539,42.3554334,-71.060511
Federal George,Baltimore,Boston,1803,Field,,39.2908816,-76.610759,42.3554334,-71.060511
Elizabeth,Baltimore,Boston,1803,Nickerson,,39.2908816,-76.610759,42.3554334,-71.060511
Shepherdess,Baltimore,Boston,1803,Robbins,,39.2908816,-76.610759,42.3554334,-71.060511
Union,Richmond,Boston,1803,Gage,70 barrels fine Richmond flour,37.5385087,-77.43428,42.3554334,-71.060511
Fox,Boston,Liverpool,1803,Minns,,42.3554334,-71.060511,53.4071991,-2.99168
Snake,Boston,St. Johns,1803,Cockran,,42.3554334,-71.060511,56.6922843,-60.9373185
Frederick,Boston,West-Indies,1803,Appleton,,42.3554334,-71.060511,18.4,-75.0
Ranger,Boston,Liverpool,1803,Goodwin,,42.3554334,-71.060511,53.4071991,-2.99168
Jane,Boston,West-Indies,1803,Dockendorff,,42.3554334,-71.060511,18.4,-75.0
Pilgrim,Boston,Windsor,1803,Perry,,42.3554334,-71.060511,42.2858536,-82.9780695
Favorite,Boston,Jamaica,1803,Percival,,42.3554334,-71.060511,18.1850507,-77.3947693
Eliza and Mary,Cadiz,New York,1803,Hewet,,36.5297438,-6.2928976,40.7127281,-74.0060152
Sally,Trinadad,Philadelphia,1803,Thackara,,10.7466905,-61.0840075,39.9527237,-75.1635262
Rover,St. Thomas,Philadelphia,1803,Harden,,18.3429081,-64.9188997,39.9527237,-75.1635262
Regulator,New Orleans,Philadelphia,1803,Hawkins,,29.9759983,-90.0782127,39.9527237,-75.1635262
Virgina,Barbadoes,Philadelphia,1803,Dixon,,13.1500331,-59.5250305,39.9527237,-75.1635262
Eliza,St. Thomas,Wilmington,1803,Davidson,,18.3429081,-64.9188997,39.7459468,-75.546589
Two Brothers,St. Croix,Boston,1803,Stoddard,,17.729124,-64.7589156,42.3554334,-71.060511
Dove,Havana,Boston,1803,Reynolds,,23.135305,-82.3589631,42.3554334,-71.060511
Lucy,Demerara,Boston,1803,Lunt,rum; sugar; molasses,5.6294891,-58.3937764,42.3554334,-71.060511
Thomas,Martinico,Boston,1803,Carnes,80000 clayed sugars; 18000 muscovado sugars; 14000 green coffe; 25 hhds. molasses; 525 Spanish hides,46.1244198,9.2770489,42.3554334,-71.060511
Liberty,West-Indies,Boston,1803,Thomas,45 hhds. St. Vincents rum; 28 bbls. clayed sugars; 3 hhds. molasses,18.4,-75.0,42.3554334,-71.060511
Little John,Martinico,Boston,1803,Baker,,46.1244198,9.2770489,42.3554334,-71.060511
Betsey,West-Indies,Boston,1803,Lamot,32 hhds Grenada rum; 16 hhds. Grenada molasses,18.4,-75.0,42.3554334,-71.060511
Amphion,London,Boston,1803,Rich,,51.5074456,-0.1277653,42.3554334,-71.060511
Packet,Liverpool,Boston,1803,Trott,,53.4071991,-2.99168,42.3554334,-71.060511
Columbine,Liverpool,Boston,1803,Bruce,,53.4071991,-2.99168,42.3554334,-71.060511
Friendship,Gloucester,Boston,1803,Smith,,51.8653705,-2.2458192,42.3554334,-71.060511
Gen. Knox,Portland,Boston,1803,McLellan,,43.6573605,-70.2586618,42.3554334,-71.060511
Archer,Salem,Boston,1803,Buck,,42.5195292,-70.8967226,42.3554334,-71.060511
Ranger,Boston,Liverpool,1803,Goodwin,,42.3554334,-71.060511,53.4071991,-2.99168
Jane,Boston,West-Indies,1803,Docdendorff,,42.3554334,-71.060511,18.4,-75.0
Pilgrim,Boston,Windsor,1803,Perry,,42.3554334,-71.060511,42.2858536,-82.9780695
Sally,Boston,St. Johns,1803,Johnson,,42.3554334,-71.060511,56.6922843,-60.9373185
Agenoria,Boston,St. Johns,1803,Crowell,,42.3554334,-71.060511,56.6922843,-60.9373185
Sally,Boston,Yarmouth,1803,Brown,,42.3554334,-71.060511,52.6071742,1.7314845
Foxwell,Rotterdam,Boston,1803,Barnard,140 Holland gin; a very large and extensive assortment of furs,51.9244424,4.47775,42.3554334,-71.060511
Venus,Yarmouth,Boston,1803,Healy,fish,52.6071742,1.7314845,42.3554334,-71.060511
Jane,Lisbon,Boston,1803,Lombard,250 hhds. coarse salt; 100 boxes lemons; 6 pipes Lisbon wine; 5 sacks shelled almonds; 50 doz. red Morocco skins,38.7077507,-9.1365919,42.3554334,-71.060511
Hunter,Liverpool,Boston,1803,Page,,53.4071991,-2.99168,42.3554334,-71.060511
Hannah,Yarmouth,Boston,1803,Burroughs,,52.6071742,1.7314845,42.3554334,-71.060511
Orange,Windsor,Boston,1803,Hobs,plaister,42.2858536,-82.9780695,42.3554334,-71.060511
Rover,Richmond,Boston,1803,,,37.5385087,-77.43428,42.3554334,-71.060511
Parrot,Guadaloupe,Boston,1803,Eords,,26.9095819,-101.4333638,42.3554334,-71.060511
Eliza,Liverpool,Boston,1803,Freeman,,53.4071991,-2.99168,42.3554334,-71.060511
Maryann,Windsor,Boston,1803,Forsyth,,42.2858536,-82.9780695,42.3554334,-71.060511
Polly,Portsmouth,Boston,1803,Fernald,,50.800031,-1.0906023,42.3554334,-71.060511
Rover,Richmond,Boston,1803,Luce,,37.5385087,-77.43428,42.3554334,-71.060511
Time and Chance,Boston,St. Johns,1803,Herault,,42.3554334,-71.060511,56.6922843,-60.9373185
Concord,Boston,St. Johns,1803,Rea,,42.3554334,-71.060511,56.6922843,-60.9373185
Sally,Boston,St. Johns,1803,Hiller,,42.3554334,-71.060511,56.6922843,-60.9373185
Sea Flower,Boston,Amsterdam,1803,Glover,,42.3554334,-71.060511,52.3730796,4.8924534
Phenix,Martinico,Boston,1803,Kingsbury,sugar,46.1244198,9.2770489,42.3554334,-71.060511
Hope,Portsmouth,Boston,1803,Huntress,21 hhds. retailing sugars; 16 hhds. good flavored rum,50.800031,-1.0906023,42.3554334,-71.060511
Charles,Salem,Boston,1803,Perkins,,42.5195292,-70.8967226,42.3554334,-71.060511
Primus,Salem,Boston,1803,Aarcher,,42.5195292,-70.8967226,42.3554334,-71.060511
Orange,Windsor,Boston,1803,Hobbs,,42.2858536,-82.9780695,42.3554334,-71.060511
Venelia,London,Boston,1803,Glover,"200 casks refined salt petre; 32 hhds. whiting; 30 casks flints; 40 tons chalk; 50 calks patent shot; 200 boxes 6 by 8, 7 by 9 and 8 by 10 crown glass; 10 crates Liverpool ware; 8 hhds glass ware assorted; 9 crates blue and white cruits and salts; 6 crates wine glasses; 6 bales New Orleans cotton; 1 trunk mathematical instruments; a few casks 6d and 8d nails",51.5074456,-0.1277653,42.3554334,-71.060511
Union,Windsor,Boston,1803,Crowell,plaister,42.2858536,-82.9780695,42.3554334,-71.060511
Mary,Halifax,Boston,1803,Kelley,fish,44.648618,-63.5859487,42.3554334,-71.060511
Jane,Bourdeaux,Boston,1803,Butler,,44.5867879,5.1342966,42.3554334,-71.060511
Favorite,St. Croix,Boston,1803,Curtiss,rum; sugar,17.729124,-64.7589156,42.3554334,-71.060511
Lucy,Halifax,Boston,1803,Floyd,,44.648618,-63.5859487,42.3554334,-71.060511
Ranger,Plymouth,Boston,1803,Loring,,50.3714122,-4.1424451,42.3554334,-71.060511
Ranger,Salem,Boston,1803,Byrne,,42.5195292,-70.8967226,42.3554334,-71.060511
Eliza,Baltimore,Boston,1803,Allen,,39.2908816,-76.610759,42.3554334,-71.060511
Polly,Plymouth,Boston,1803,Holbrook,,50.3714122,-4.1424451,42.3554334,-71.060511
Sea Flower,New Bedford,Boston,1803,Taber,,41.6362152,-70.934205,42.3554334,-71.060511
Eliza,New London,Boston,1803,Stoddard,,41.3556187,-72.0997804,42.3554334,-71.060511
Sally,Salem,Boston,1803,Babbidge,,42.5195292,-70.8967226,42.3554334,-71.060511
Thankful,New York,Boston,1803,Nickerson,,40.7127281,-74.0060152,42.3554334,-71.060511
Nancy,New Haven,Boston,1803,Forbes,,41.3082138,-72.9250518,42.3554334,-71.060511
Franklin,Boston,Rotterdam,1803,Bowles,,42.3554334,-71.060511,51.9244424,4.47775
Vigrilant,Boston,Demerara,1803,Fernald,,42.3554334,-71.060511,5.6294891,-58.3937764
Fortitude,Boston,Liverpool,1803,Lead,,42.3554334,-71.060511,53.4071991,-2.99168
Mary-Ann,Boston,Windsor,1803,Forsyth,,42.3554334,-71.060511,42.2858536,-82.9780695
Adventure,Boston,Halifax,1803,Butterworth,,42.3554334,-71.060511,44.648618,-63.5859487
Eliza,Boston,Liverpool,1803,Freeman,,42.3554334,-71.060511,53.4071991,-2.99168
L' Adele,Boston,Guadaloupe,1803,Ganachaud,,42.3554334,-71.060511,26.9095819,-101.4333638
Fair American,Liverpool,Philadelphia,1803,Colhoun,,53.4071991,-2.99168,39.9527237,-75.1635262
Eliza,Cape Francoise,Baltimore,1803,Farbos,,19.7595236,-72.2008068,39.2908816,-76.610759
Columbus,Amsterdam,Charleston,1803,Cheeseborough,,52.3730796,4.8924534,32.7884363,-79.9399309
Tyrone,Havana,Charleston,1803,Brooks,,23.135305,-82.3589631,32.7884363,-79.9399309
Jemima and Fanny,London,Charleston,1803,Glad,,51.5074456,-0.1277653,32.7884363,-79.9399309
Bellisarius,Greenock,Boston,1803,Tibbets,dry goods,55.9473423,-4.7564721,42.3554334,-71.060511
Raven,Jamaica,Boston,1803,Ratcliss,rum,18.1850507,-77.3947693,42.3554334,-71.060511
Callieto,Plymouth,Boston,1803,Atkins,,50.3714122,-4.1424451,42.3554334,-71.060511
Galen,London,London,1803,,,51.5074456,-0.1277653,51.5074456,-0.1277653
Minerva,London,London,1803,,,51.5074456,-0.1277653,51.5074456,-0.1277653
Nereus,New York,Liverpool,1803,,,40.7127281,-74.0060152,53.4071991,-2.99168
Polly,New Orleans,Liverpool,1803,,,29.9759983,-90.0782127,53.4071991,-2.99168
Mary,Norfolk,Plymouth,1803,,,36.8493695,-76.2899539,50.3714122,-4.1424451
Jeanie,New York,Greenock,1803,,,40.7127281,-74.0060152,55.9473423,-4.7564721
Thetis,Boston,New London,1803,Harris,,42.3554334,-71.060511,41.3556187,-72.0997804
Industry,Boston,New London,1803,Kenny,,42.3554334,-71.060511,41.3556187,-72.0997804
Flora,Amsterdam,New York,1803,Lee,,52.3730796,4.8924534,40.7127281,-74.0060152
Georgia Packet,Cadiz,New York,1803,Irving,,36.5297438,-6.2928976,40.7127281,-74.0060152
South Carolina,Liverpool,Philadelphia,1803,Fisher,,53.4071991,-2.99168,39.9527237,-75.1635262
Active,Boston,Philadelphia,1803,Lewis,,42.3554334,-71.060511,39.9527237,-75.1635262
Sophia,Boston,Philadelphia,1803,,,42.3554334,-71.060511,39.9527237,-75.1635262
Mary,Philadelphia,Trinadad,1803,Gordon,,39.9527237,-75.1635262,10.7466905,-61.0840075
Harmony,Philadelphia,Boston,1803,Dockendorf,,39.9527237,-75.1635262,42.3554334,-71.060511
Louisa,Philadelphia,West-Indies,1803,Larimer,,39.9527237,-75.1635262,18.4,-75.0
Sally,Guadaloupe,Wilmington,1803,,,26.9095819,-101.4333638,39.7459468,-75.546589
Falmouth,Wilmington,Boston,1803,Curtis,,39.7459468,-75.546589,42.3554334,-71.060511
Union,Halifax,Charleston,1803,Freeman,,44.648618,-63.5859487,32.7884363,-79.9399309
Joseph,Madeira,Charleston,1803,Woodward,,32.7517501,-16.9817487,32.7884363,-79.9399309
Kitty,Cape Francoise,Charleston,1803,Allen,,19.7595236,-72.2008068,32.7884363,-79.9399309
Orion,Liverpool,Boston,1803,Prior,450 hhds. fine salt; 50 crates Liverpool ware,53.4071991,-2.99168,42.3554334,-71.060511
Diana,Liverpool,Boston,1803,Butcill,700 hhds. coarse and fine salt,53.4071991,-2.99168,42.3554334,-71.060511
Galen,London,Boston,1803,Hinckley,"silk gloves; silk hose; straw hats & bonnets; buffoons; worsted & silk pelices, elegant muffs & tippets; fleecy focks & vests; silk and camel's hair shawls; an assortment of rich London jewelry, dress combs, topazes; dress & undress caps; velvet handkerchiefs; shag hats; a variety of other articles",51.5074456,-0.1277653,42.3554334,-71.060511
Romeo,Alexandria,Boston,1803,Gorham,,31.1991806,29.8951716,42.3554334,-71.060511
Two Brothers,New London,Boston,1803,Wilcox,,41.3556187,-72.0997804,42.3554334,-71.060511
Hiram,Plymouth,Boston,1803,Weston,,50.3714122,-4.1424451,42.3554334,-71.060511
Palmouth,Wilmington,Boston,1803,Curtis,,39.7459468,-75.546589,42.3554334,-71.060511
Columbia,Philadelphia,Boston,1803,Thatcher,,39.9527237,-75.1635262,42.3554334,-71.060511
Dolphin,Plymouth,Boston,1803,Cooper,,50.3714122,-4.1424451,42.3554334,-71.060511
Hope,Boston,West-Indies,1803,,,42.3554334,-71.060511,18.4,-75.0
Mary,Boston,West-Indies,1803,Glazier,,42.3554334,-71.060511,18.4,-75.0
Betsey,Boston,Halifax,1803,Kelley,mackerel; herring; oil; merchantable fish,42.3554334,-71.060511,44.648618,-63.5859487
Venus,Boston,Windsor,1803,F[…]aley,,42.3554334,-71.060511,42.2858536,-82.9780695
Peggy and Sally,Boston,Windsor,1803,Wilkins,,42.3554334,-71.060511,42.2858536,-82.9780695
Hannah,Boston,Yarmouth,1803,Burrows,,42.3554334,-71.060511,52.6071742,1.7314845
Print,Boston,Lisbon,1803,Edwards,,42.3554334,-71.060511,38.7077507,-9.1365919
Polly,Boston,New Orleans,1803,Appleton,,42.3554334,-71.060511,29.9759983,-90.0782127
Ann,Boston,Rotterdam,1803,Lord,,42.3554334,-71.060511,51.9244424,4.47775
Olivis,Liverpool,New York,1803,Dickson,,53.4071991,-2.99168,40.7127281,-74.0060152
Anglesey,Havana,Wilmington,1803,Walsh,,23.135305,-82.3589631,39.7459468,-75.546589
Independence,Liverpool,Baltimore,1803,M' Connell,,53.4071991,-2.99168,39.2908816,-76.610759
Thomas Jefferson,St. Croix,Baltimore,1803,Van Beuren,,17.729124,-64.7589156,39.2908816,-76.610759
Betsey,Lisbon,Baltimore,1803,Fitch,,38.7077507,-9.1365919,39.2908816,-76.610759
Atlantic,Liverpool,Norfolk,1803,Howe,,53.4071991,-2.99168,36.8493695,-76.2899539
Dark,Norfolk,Barbadoes,1803,Peck,,36.8493695,-76.2899539,13.1500331,-59.5250305
Lydia,Norfolk,Bourdeaux,1803,Livingston,,36.8493695,-76.2899539,44.5867879,5.1342966
George,Norfolk,West-Indies,1803,Brown,,36.8493695,-76.2899539,18.4,-75.0
Rainbow,Havana,Charleston,1803,Chermstron,,23.135305,-82.3589631,32.7884363,-79.9399309
Unanimlty,Havana,Charleston,1803,Tryon,,23.135305,-82.3589631,32.7884363,-79.9399309
Nabby,St. Thomas,Savannah,1803,Byrne,,18.3429081,-64.9188997,32.0790074,-81.0921335
Patty,Cadiz,Boston,1803,Coffin,149 quarter casks sherry wine; 100 jars grapes; 150 hhds. salt,36.5297438,-6.2928976,42.3554334,-71.060511
Doreas,Martinico,Boston,1803,Eldridge,sugar; molasses,46.1244198,9.2770489,42.3554334,-71.060511
Ruthy,Liverpool,Boston,1803,Westcot,,53.4071991,-2.99168,42.3554334,-71.060511
Maryaun,Havana,Boston,1803,M' knights,,23.135305,-82.3589631,42.3554334,-71.060511
Print,Boston,Lisbon,1803,Edwards,,42.3554334,-71.060511,38.7077507,-9.1365919
America,Boston,Amsterdam,1803,Gardner,,42.3554334,-71.060511,52.3730796,4.8924534
Ann,Boston,Rotterdam,1803,Lord,,42.3554334,-71.060511,51.9244424,4.47775
Polly,Boston,New Orleans,1803,Appleton,,42.3554334,-71.060511,29.9759983,-90.0782127
Betsey,Boston,Yarmouth,1803,Parry,,42.3554334,-71.060511,52.6071742,1.7314845
Volut[…],St. Thomas,New York,1803,,,18.3429081,-64.9188997,40.7127281,-74.0060152
Dove,St. Johns,New York,1803,,,56.6922843,-60.9373185,40.7127281,-74.0060152
Recovery,Greenock,New York,1803,,,55.9473423,-4.7564721,40.7127281,-74.0060152
Minerva,Bourdeaux,New York,1803,,,44.5867879,5.1342966,40.7127281,-74.0060152
Bristol Packet,Liverpool,Philadelphia,1803,Phillips,,53.4071991,-2.99168,39.9527237,-75.1635262
Rose,Liverpool,Philadelphia,1803,Hathaway,,53.4071991,-2.99168,39.9527237,-75.1635262
Commerce,Amsterdam,Philadelphia,1803,Ray,,52.3730796,4.8924534,39.9527237,-75.1635262
Betsey,Salem,Wilmington,1803,,,42.5195292,-70.8967226,39.7459468,-75.546589
Gosport,London,Norfolk,1803,,,51.5074456,-0.1277653,36.8493695,-76.2899539
Eagle,London,Norfolk,1803,,,51.5074456,-0.1277653,36.8493695,-76.2899539
Catharine,St. Croix,Norfolk,1803,,,17.729124,-64.7589156,36.8493695,-76.2899539
Three Friends,Jamaica,Norfolk,1803,,,18.1850507,-77.3947693,36.8493695,-76.2899539
Ann and Francis,Norfolk,Lisbon,1803,,,36.8493695,-76.2899539,38.7077507,-9.1365919
Milton,Norfolk,Barbadoes,1803,,,36.8493695,-76.2899539,13.1500331,-59.5250305
Unity,Norfolk,West-Indies,1803,,,36.8493695,-76.2899539,18.4,-75.0
Cleopatra,London,Charleston,1803,Davenport,,51.5074456,-0.1277653,32.7884363,-79.9399309
Gen. Green,St. Thomas,Charleston,1803,Jones,,18.3429081,-64.9188997,32.7884363,-79.9399309
Minerva,London,Boston,1803,Clement,dry goods,51.5074456,-0.1277653,42.3554334,-71.060511
Rambler,Amsterdam,Boston,1803,Hills,gin,52.3730796,4.8924534,42.3554334,-71.060511
Speedwell,Cadiz,Boston,1803,Nilege,wine; salt,36.5297438,-6.2928976,42.3554334,-71.060511
Dolphin,Cadiz,Boston,1803,Tyler,salt wine,36.5297438,-6.2928976,42.3554334,-71.060511
Experiment,Halifax,Boston,1803,Picket,120 barrels salmon; 50 bbls. mackerel,44.648618,-63.5859487,42.3554334,-71.060511
Two Brothers,Yarmouth,Boston,1803,Clements,,52.6071742,1.7314845,42.3554334,-71.060511
Sally,St. Johns,Boston,1803,White,plaister,56.6922843,-60.9373185,42.3554334,-71.060511
Golden Age,Rotterdam,Boston,1803,Nye,"40 pipes gin, of a superior quality",51.9244424,4.47775,42.3554334,-71.060511
Panther,New Bedford,Boston,1803,Howland,,41.6362152,-70.934205,42.3554334,-71.060511
Hope,Philadelphia,Boston,1803,Lincoln,,39.9527237,-75.1635262,42.3554334,-71.060511
Ranger,Philadelphia,Boston,1803,Lincoln,,39.9527237,-75.1635262,42.3554334,-71.060511
Eliza Ann,New Haven,Boston,1803,Collis,,41.3082138,-72.9250518,42.3554334,-71.060511
Funny,Portsmouth,Boston,1803,Drisco,,50.800031,-1.0906023,42.3554334,-71.060511
John Adams,Boston,Liverpool,1803,Wood,,42.3554334,-71.060511,53.4071991,-2.99168
Hannah,Boston,Demerara,1803,Pool,,42.3554334,-71.060511,5.6294891,-58.3937764
Lucy,Boston,Halifax,1803,Floyd,,42.3554334,-71.060511,44.648618,-63.5859487
Union,Boston,Halifax,1803,Crowell,,42.3554334,-71.060511,44.648618,-63.5859487
Jane,Boston,Lisbon,1803,Lombard,,42.3554334,-71.060511,38.7077507,-9.1365919
William,Boston,Madeira,1803,Doggett,,42.3554334,-71.060511,32.7517501,-16.9817487
William,Boston,West-Indies,1803,Pillsbury,,42.3554334,-71.060511,18.4,-75.0
Three Sisters,Boston,Demerara,1803,Worth,,42.3554334,-71.060511,5.6294891,-58.3937764
Ranger,Boston,West-Indies,1803,Lombard,,42.3554334,-71.060511,18.4,-75.0
Little John,Boston,West-Indies,1803,Baker,,42.3554334,-71.060511,18.4,-75.0
Aligator,Bourdeaux,Salem,1803,Mansize,,44.5867879,5.1342966,42.5195292,-70.8967226
Maryland,London,New York,1803,Wickham,,51.5074456,-0.1277653,40.7127281,-74.0060152
Brandywine Miller,Greenock,New York,1803,Collins,,55.9473423,-4.7564721,40.7127281,-74.0060152
Canton,Amsterdam,Philadelphia,1803,,,52.3730796,4.8924534,39.9527237,-75.1635262
Saunders,Madeira,Philadelphia,1803,,,32.7517501,-16.9817487,39.9527237,-75.1635262
Betsey,Jamaica,Newbern,1803,Cox,,18.1850507,-77.3947693,36.1801885,-75.863769
Christian,Newbern,Barbadoes,1803,,,36.1801885,-75.863769,13.1500331,-59.5250305
Widow's Son,Newbern,St. Thomas,1803,,,36.1801885,-75.863769,18.3429081,-64.9188997
Mary,Yarmouth,Boston,1803,Perry,plaister,52.6071742,1.7314845,42.3554334,-71.060511
Four Sisters,Tobago,Boston,1803,Whitmarsh,42 hhds excellent Tobago rum,11.2404615,-60.672006,42.3554334,-71.060511
Mary-Jane,Demerara,Boston,1803,M' Cobb,15 hhds. excellent sugars; 30000 wt. best green coffee,5.6294891,-58.3937764,42.3554334,-71.060511
Polly,Guadaloupe,Boston,1803,Clap,40 hhds. sugar; 80 hhds. molasses; coffee,26.9095819,-101.4333638,42.3554334,-71.060511
Phenix,Martinico,Boston,1803,Snow,sugar; 110 hhds. molasses; 24 hhds. rum,46.1244198,9.2770489,42.3554334,-71.060511
Haven,Boston,West-Indies,1803,Barker,,42.3554334,-71.060511,18.4,-75.0
Sally,Boston,Yarmouth,1803,Magary,,42.3554334,-71.060511,52.6071742,1.7314845
Priseilla,Boston,Tobago,1803,Willis,,42.3554334,-71.060511,11.2404615,-60.672006
Increase,Boston,West-Indies,1803,Hall,,42.3554334,-71.060511,18.4,-75.0
Olive,Tobago,New London,1803,Lester,,11.2404615,-60.672006,41.3556187,-72.0997804
Prudence,London,Philadelphia,1803,Arundelt,,51.5074456,-0.1277653,39.9527237,-75.1635262
Castor,Jamaica,Philadelphia,1803,,,18.1850507,-77.3947693,39.9527237,-75.1635262
Thetis,St. Thomas,Philadelphia,1803,,,18.3429081,-64.9188997,39.9527237,-75.1635262
Amity,St. Thomas,Philadelphia,1803,,,18.3429081,-64.9188997,39.9527237,-75.1635262
Mary,St. Thomas,Philadelphia,1803,,,18.3429081,-64.9188997,39.9527237,-75.1635262
Almira,Philadelphia,Boston,1803,Cook,,39.9527237,-75.1635262,42.3554334,-71.060511
Cornelia,St. Thomas,Baltimore,1803,Nye,,18.3429081,-64.9188997,39.2908816,-76.610759
Union,Boston,Richmond,1803,Huckins,,42.3554334,-71.060511,37.5385087,-77.43428
Mary,Amsterdam,Charleston,1803,Hudson,,52.3730796,4.8924534,32.7884363,-79.9399309
Mary,Greenock,Charleston,1803,Smith,,55.9473423,-4.7564721,32.7884363,-79.9399309
Sarah,Greenock,Charleston,1803,Bowden,,55.9473423,-4.7564721,32.7884363,-79.9399309
Birmingham Packet,London,Charleston,1803,Cockran,,51.5074456,-0.1277653,32.7884363,-79.9399309
Three Sisters,Havana,Charleston,1803,Champlin,,23.135305,-82.3589631,32.7884363,-79.9399309
Anna Margaret,St. Thomas,Charleston,1803,Jones,,18.3429081,-64.9188997,32.7884363,-79.9399309
Mary Ann,Greenock,Charleston,1803,Ingals,,55.9473423,-4.7564721,32.7884363,-79.9399309
Eliza,Charleston,Havana,1803,Taylor,,32.7884363,-79.9399309,23.135305,-82.3589631
Washington,Liverpool,Boston,1803,Turner,,53.4071991,-2.99168,42.3554334,-71.060511
Fame,Havana,Boston,1803,Avery,,23.135305,-82.3589631,42.3554334,-71.060511
Concord,St. Johns,Boston,1803,Rae,"200 tons plaister paris, best quality; 24 kids fourd salmon; 2 bolos smoaked herrings",56.6922843,-60.9373185,42.3554334,-71.060511
Mary,Halifax,Boston,1803,Selick,400 bbls. mackerel,44.648618,-63.5859487,42.3554334,-71.060511
Fox,Lisbon,Boston,1803,Cook,700 hhds. salt; 150 qr. nasks Lisbon wine; 80 boxes lemons,38.7077507,-9.1365919,42.3554334,-71.060511
Nancy,Richmond,Boston,1803,Lobdell,,37.5385087,-77.43428,42.3554334,-71.060511
Sally,St. Thomas,Boston,1803,Tuttle,,18.3429081,-64.9188997,42.3554334,-71.060511
